ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 108, AID: 0, Miner created.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 282628, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 282639, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 282781, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 2/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 282803, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 282934, AID: 5, Transporter is traveling to miner.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 282951, AID: 10, Smelter started producing Copper ingot. Waiting Ore 2/20.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 283130, AID: 11, Smelter finished producing Copper ingot. 60 ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 283242, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 283397, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 283409, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 283550, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 283575, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 283704, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 283722, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 283892, AID: 15, Foundry finished producing steel ingot. 120 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 284011, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 284165, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 284169, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 284318, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 284329, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 284471, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 284777, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 284930, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 284946, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 285084, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 1/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 285116, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 285237, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 285541, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 285694, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 285710, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 285846, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 285874, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 286001, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 286018, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 286191, AID: 15, Foundry finished producing steel ingot. 121 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 286306, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 286462, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 286467, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 286615, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 286630, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 286769, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 287075, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 287229, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 287244, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 287381, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 2/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 287413, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 287535, AID: 5, Transporter is traveling to miner.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 287556, AID: 10, Smelter started producing Copper ingot. Waiting Ore 2/20.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 287729, AID: 11, Smelter finished producing Copper ingot. 61 ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 287839, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 287993, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 288009, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 288145, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 288179, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 288300, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 288322, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 288497, AID: 15, Foundry finished producing steel ingot. 122 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 288605, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 288759, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 288763, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 288912, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 288922, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 289066, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 289371, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 289525, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 289541, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 289678, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 1/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 289711, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 289830, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 290135, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 290289, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 290305, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 290441, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 290474, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 290595, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 290616, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 290790, AID: 15, Foundry finished producing steel ingot. 123 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 290900, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 291055, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 291058, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 291208, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 291219, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 291361, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 291666, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 291820, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 291832, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 291974, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 2/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 291995, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 292127, AID: 5, Transporter is traveling to miner.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 292144, AID: 10, Smelter started producing Copper ingot. Waiting Ore 2/20.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 292330, AID: 11, Smelter finished producing Copper ingot. 62 ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 292433, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 292588, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 292600, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 292742, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 292765, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 292898, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 292916, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 293086, AID: 15, Foundry finished producing steel ingot. 124 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 293205, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 293359, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 293364, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 293512, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 293524, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 293666, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 293970, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 294123, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 294139, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 294277, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 1/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 294309, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 294430, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 294736, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 294890, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 294906, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 295043, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 295070, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 295197, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 295214, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 295383, AID: 15, Foundry finished producing steel ingot. 125 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 295503, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 295658, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 295663, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 295812, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 295825, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 295966, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 296271, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 296426, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 296437, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 296580, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 2/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 296603, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 296734, AID: 5, Transporter is traveling to miner.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 296751, AID: 10, Smelter started producing Copper ingot. Waiting Ore 2/20.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 296921, AID: 11, Smelter finished producing Copper ingot. 63 ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 297039, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 297193, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 297205, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 297347, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 297374, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 297502, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 297524, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
